SalesOrderID,ProductID,UnitPrice,LineTotal
47427,810,65.6018,196.805400
47427,809,33.7745,67.549000
47427,748,744.2727,2977.090800
47427,832,209.256,1674.048000
47427,788,647.994,2591.976000
47427,814,209.256,418.512000
47427,863,20.8945,297.746625
47427,862,22.794,113.970000
47427,861,22.794,45.588000
47428,827,165.231,495.693000
47428,759,469.794,939.588000
47428,839,780.8182,780.818200
47428,769,469.794,469.794000
47429,729,202.332,404.664000
47429,738,183.9382,551.814600
47429,725,202.332,202.332000
47429,708,20.1865,80.746000
47429,711,20.1865,20.186500
47430,760,469.794,469.794000
47431,817,180.129,180.129000
47431,857,53.994,53.994000
47431,856,53.994,53.994000
47432,852,44.994,89.988000
47432,770,469.794,939.588000
47432,763,469.794,1409.382000
47432,712,5.1865,5.186500
47432,854,44.994,89.988000
47432,856,53.994,269.970000
47432,715,28.8404,115.361600
47432,820,198.036,396.072000
47432,762,469.794,469.794000
47432,819,149.031,596.124000
47432,765,469.794,2348.970000
47432,761,469.794,469.794000
47433,863,22.794,91.176000
47434,782,1229.4589,4917.835600
47434,781,1242.8518,4971.407200
47434,711,20.1865,100.932500
47434,817,180.129,360.258000
47434,831,209.256,627.768000
47434,810,65.6018,131.203600
47434,708,20.1865,60.559500
47434,808,24.2945,48.589000
47434,784,1229.4589,3688.376700
47434,748,744.2727,1488.545400
47434,815,36.447,145.788000
47434,862,22.0342,237.528676
47434,716,28.8404,259.563600
47434,816,125.415,250.830000
47434,787,647.994,1295.988000
47434,854,44.994,224.970000
47434,783,1229.4589,8606.212300
47434,712,5.1865,15.559500
47434,855,53.994,161.982000
47434,852,44.994,179.976000
47434,857,53.994,161.982000
47434,859,14.1289,42.386700
47434,849,35.994,179.970000
47434,823,52.647,157.941000
47434,788,647.994,1943.982000
47434,824,141.615,141.615000
47434,861,22.794,45.588000
47434,707,20.1865,100.932500
47434,844,11.994,11.994000
47434,780,1242.8518,2485.703600
47434,856,53.994,215.976000
47434,714,28.8404,28.840400
47434,863,22.794,182.352000
47434,832,209.256,837.024000
47434,743,736.1455,2944.582000
47434,843,15,30.000000
47435,815,36.447,109.341000
47435,802,88.932,266.796000
47435,788,647.994,2591.976000
47435,786,647.994,4535.958000
47435,785,647.994,1943.982000
47435,814,209.256,418.512000
47435,743,736.1455,1472.291000
47435,808,24.2945,97.178000
47435,810,65.6018,131.203600
47435,830,209.256,418.512000
47435,849,35.994,107.982000
47435,816,125.415,376.245000
47435,807,74.838,74.838000
47435,855,53.994,323.964000
47435,823,52.647,157.941000
47435,780,1242.8518,2485.703600
47435,844,11.994,83.958000
47435,782,1229.4589,3688.376700
47435,804,137.694,550.776000
47435,857,53.994,161.982000
47435,852,43.4942,468.867476
47435,850,35.994,71.988000
47435,742,744.2727,1488.545400
47435,841,35.994,179.970000
47435,784,1229.4589,4917.835600
47435,748,744.2727,1488.545400
47435,783,1229.4589,2458.917800
47435,806,61.374,184.122000
47435,825,196.329,392.658000
47435,863,22.0342,259.122192
47435,831,209.256,837.024000
47435,747,736.1455,1472.291000
47435,861,22.794,45.588000
47435,860,14.1289,28.257800
47435,859,14.1289,28.257800
47435,856,52.1942,613.803792
47435,854,44.994,404.946000
47435,707,20.1865,121.119000
47435,787,647.994,2591.976000
47435,809,33.7745,202.647000
47435,843,15,150.000000
47435,739,744.2727,744.272700
47435,781,1242.8518,4971.407200
47435,716,28.8404,230.723200
47435,711,20.1865,40.373000
47435,779,1242.8518,2485.703600
47435,853,44.994,224.970000
47435,715,28.8404,230.723200
47435,862,22.794,136.764000
47435,714,28.8404,173.042400
47435,708,20.1865,161.492000
47435,712,4.7543,67.748775
47436,761,469.794,1409.382000
47436,762,469.794,3288.558000
47436,760,469.794,2348.970000
47436,765,469.794,939.588000
47436,763,469.794,2818.764000
47436,725,202.332,606.996000
47436,835,324.4527,1297.810800
47436,826,67.539,405.234000
47436,729,202.332,809.328000
47436,820,198.036,990.180000
47436,819,149.031,149.031000
47436,738,183.9382,183.938200
47436,707,20.1865,20.186500
47436,770,469.794,1879.176000
47437,828,214.236,214.236000
47438,832,209.256,418.512000
47438,862,22.794,136.764000
47438,807,74.838,224.514000
47438,747,736.1455,2208.436500
47438,830,209.256,627.768000
47438,802,88.932,88.932000
47438,786,647.994,1295.988000
47438,788,647.994,3239.970000
47438,781,1242.8518,4971.407200
47438,804,137.694,275.388000
47438,814,209.256,418.512000
47438,806,61.374,368.244000
47438,808,24.2945,48.589000
47438,817,180.129,180.129000
47438,748,744.2727,2232.818100
47438,815,36.447,109.341000
47438,783,1229.4589,9835.671200
47438,809,33.7745,202.647000
47438,779,1242.8518,2485.703600
47438,782,1229.4589,11065.130100
47438,805,20.52,61.560000
47438,785,647.994,1295.988000
47438,739,744.2727,1488.545400
47438,743,736.1455,2944.582000
47438,784,1229.4589,4917.835600
47438,863,22.794,91.176000
47438,780,1242.8518,2485.703600
47438,816,125.415,250.830000
47438,824,141.615,283.230000
47438,825,196.329,392.658000
47438,787,647.994,1943.982000
47439,730,202.332,404.664000
47439,723,183.9382,183.938200
47439,716,27.879,327.857040
47439,844,11.994,107.946000
47439,725,202.332,1213.992000
47439,813,65.6018,65.601800
47439,793,1308.9375,7853.625000
47439,819,149.031,149.031000
47439,789,1466.01,2932.020000
47439,715,28.8404,144.202000
47439,708,20.1865,201.865000
47439,853,44.994,89.988000
47439,726,202.332,404.664000
47439,849,35.994,179.970000
47439,859,14.1289,113.031200
47439,860,14.1289,42.386700
47439,841,35.994,107.982000
47439,794,1308.9375,2617.875000
47439,714,28.8404,288.404000
47439,855,53.994,377.958000
47439,711,20.1865,80.746000
47439,852,43.4942,511.491792
47439,717,780.8182,1561.636400
47439,854,44.994,89.988000
47439,858,14.1289,56.515600
47439,795,1308.9375,1308.937500
47439,822,324.4527,648.905400
47439,843,15,120.000000
47439,707,20.1865,40.373000
47439,857,53.994,215.976000
47439,820,198.036,792.144000
47439,835,324.4527,1946.716200
47439,766,469.794,939.588000
47439,764,469.794,1879.176000
47439,768,469.794,2818.764000
47439,797,600.2625,1200.525000
47439,722,183.9382,735.752800
47439,790,1466.01,4398.030000
47439,738,183.9382,367.876400
47439,761,469.794,1409.382000
47439,712,5.1865,20.746000
47439,763,469.794,1409.382000
47439,856,53.994,539.940000
47439,760,469.794,469.794000
47439,833,324.4527,973.358100
47439,836,324.4527,1297.810800
47439,765,469.794,4228.146000
47439,762,469.794,4697.940000
47439,826,67.539,270.156000
47439,798,600.2625,2401.050000
47439,850,35.994,143.976000
47439,838,780.8182,780.818200
47439,770,469.794,2348.970000
47439,718,780.8182,780.818200
47440,854,44.994,179.976000
47440,852,44.994,224.970000
47440,779,1242.8518,1242.851800
47440,815,36.447,36.447000
47440,856,53.994,53.994000
47440,712,5.1865,5.186500
47440,711,20.1865,40.373000
47440,863,22.794,91.176000
47440,809,33.7745,135.098000
47440,861,22.794,22.794000
47440,862,22.794,91.176000
47440,781,1242.8518,3728.555400
47440,715,28.8404,28.840400
47440,832,209.256,209.256000
47440,707,20.1865,60.559500
47440,783,1229.4589,2458.917800
47441,782,1188.477,16305.904440
47441,785,647.994,3239.970000
47441,784,1188.477,12811.782060
47441,781,1242.8518,4971.407200
47441,804,137.694,826.164000
47441,823,52.647,263.235000
47441,779,1242.8518,12428.518000
47441,783,1127.004,16059.807000
47441,814,209.256,418.512000
47441,810,65.6018,196.805400
47441,788,647.994,3239.970000
47441,861,22.794,91.176000
47441,787,647.994,3239.970000
47441,802,88.932,266.796000
47441,742,744.2727,3721.363500
47441,862,22.794,113.970000
47441,830,209.256,209.256000
47441,816,125.415,250.830000
47441,809,33.7745,168.872500
47441,747,736.1455,2208.436500
47441,817,180.129,540.387000
47441,743,736.1455,736.145500
47441,786,647.994,5183.952000
47441,825,196.329,392.658000
47441,863,22.794,182.352000
47441,780,1242.8518,8699.962600
47441,807,74.838,374.190000
47441,805,20.52,41.040000
47441,831,209.256,1674.048000
47441,748,744.2727,6698.454300
47441,832,209.256,1674.048000
47441,806,61.374,552.366000
47441,739,744.2727,2977.090800
47441,860,14.1289,14.128900
47441,815,36.447,328.023000
47441,808,24.2945,194.356000
47441,824,141.615,991.305000
47442,841,35.994,35.994000
47442,814,209.256,209.256000
47443,779,1242.8518,1242.851800
47443,815,36.447,109.341000
47443,824,141.615,283.230000
47443,862,22.794,45.588000
47443,780,1242.8518,2485.703600
47443,863,22.794,182.352000
47443,854,44.994,224.970000
47443,707,20.1865,20.186500
47443,809,33.7745,33.774500
47443,712,5.1865,5.186500
47443,708,20.1865,60.559500
47443,861,22.794,22.794000
47443,823,52.647,105.294000
47443,782,1229.4589,2458.917800
47443,715,28.8404,57.680800
47443,856,53.994,215.976000
47443,852,44.994,44.994000
47443,711,20.1865,20.186500
47444,762,469.794,1409.382000
47444,770,469.794,939.588000
47444,820,198.036,396.072000
47444,729,202.332,606.996000
47444,760,469.794,939.588000
47444,852,44.994,89.988000
47444,826,67.539,540.312000
47444,712,5.1865,10.373000
47444,763,469.794,469.794000
47444,765,469.794,469.794000
47444,761,469.794,1409.382000
47444,854,44.994,44.994000
47444,711,20.1865,100.932500
47444,715,28.8404,173.042400
47444,835,324.4527,973.358100
47444,819,149.031,447.093000
47445,815,36.447,36.447000
47445,824,141.615,566.460000
47445,809,33.7745,67.549000
47445,852,44.994,44.994000
47445,861,22.794,22.794000
47445,825,196.329,196.329000
47445,862,22.794,182.352000
47446,828,214.236,214.236000
47446,827,165.231,165.231000
47447,759,469.794,469.794000
47447,765,469.794,469.794000
47447,856,53.994,53.994000
47447,708,20.1865,40.373000
47447,711,20.1865,60.559500
47447,716,28.8404,115.361600
47447,789,1466.01,1466.010000
47447,857,53.994,431.952000
47447,838,780.8182,1561.636400
47447,714,28.8404,28.840400
47447,820,198.036,198.036000
47447,766,469.794,469.794000
47447,767,469.794,469.794000
47447,819,149.031,149.031000
47447,722,183.9382,367.876400
47447,801,600.2625,2401.050000
47447,726,202.332,202.332000
47447,769,469.794,1409.382000
47447,794,1308.9375,3926.812500
47447,836,324.4527,973.358100
47447,792,1308.9375,1308.937500
47447,718,780.8182,1561.636400
47447,790,1466.01,2932.020000
47447,791,1466.01,4398.030000
47447,854,44.994,179.976000
47447,797,600.2625,3001.312500
47447,835,324.4527,648.905400
47447,843,15,60.000000
47447,813,65.6018,65.601800
47447,729,202.332,809.328000
47447,859,14.1289,98.902300
47447,811,24.2945,48.589000
47447,764,469.794,1409.382000
47447,796,1308.9375,2617.875000
47447,738,183.9382,919.691000
47447,770,469.794,1409.382000
47447,717,780.8182,780.818200
47447,852,44.994,314.958000
47447,707,20.1865,80.746000
47447,762,469.794,939.588000
47447,798,600.2625,2401.050000
47447,712,5.1865,15.559500
47447,715,28.8404,86.521200
47447,855,53.994,53.994000
47447,822,324.4527,324.452700
47447,849,35.994,71.988000
47447,725,202.332,606.996000
47447,730,202.332,404.664000
47447,761,469.794,939.588000
47447,800,600.2625,1800.787500
47447,795,1308.9375,1308.937500
47447,768,469.794,1409.382000
47447,793,1308.9375,7853.625000
47447,826,67.539,135.078000
47447,760,469.794,469.794000
47447,844,11.994,83.958000
47448,781,1242.8518,1242.851800
47448,816,125.415,125.415000
47448,739,744.2727,744.272700
47449,862,22.794,45.588000
47449,809,33.7745,33.774500
47449,825,196.329,392.658000
47449,863,22.794,91.176000
47449,782,1229.4589,3688.376700
47449,780,1242.8518,3728.555400
47449,823,52.647,52.647000
47449,815,36.447,36.447000
47449,861,22.794,22.794000
47449,824,141.615,141.615000
47449,781,1242.8518,2485.703600
47450,711,20.1865,141.305500
47450,799,600.2625,1200.525000
47450,828,214.236,214.236000
47450,811,24.2945,48.589000
47450,835,324.4527,1946.716200
47450,833,324.4527,1297.810800
47450,762,454.1342,5785.669708
47450,761,430.6445,6136.684125
47450,793,1308.9375,2617.875000
47450,768,469.794,1879.176000
47450,856,53.994,431.952000
47450,715,26.437,452.072700
47450,716,28.8404,173.042400
47450,839,780.8182,780.818200
47450,718,780.8182,1561.636400
47450,822,324.4527,324.452700
47450,854,44.994,269.964000
47450,708,20.1865,80.746000
47450,819,149.031,149.031000
47450,813,65.6018,65.601800
47450,791,1466.01,4398.030000
47450,858,14.1289,28.257800
47450,789,1466.01,1466.010000
47450,850,35.994,215.964000
47450,764,469.794,3758.352000
47450,727,202.332,202.332000
47450,769,469.794,469.794000
47450,797,600.2625,1800.787500
47450,729,202.332,1416.324000
47450,767,469.794,1409.382000
47450,798,600.2625,2401.050000
47450,760,469.794,3758.352000
47450,844,11.994,119.940000
47450,770,469.794,2818.764000
47450,855,53.994,215.976000
47450,841,35.994,179.970000
47450,712,5.1865,31.119000
47450,766,469.794,1409.382000
47450,722,183.9382,551.814600
47450,795,1308.9375,1308.937500
47450,725,202.332,202.332000
47450,719,780.8182,2342.454600
47450,717,780.8182,3123.272800
47450,723,183.9382,551.814600
47450,820,198.036,396.072000
47450,860,14.1289,42.386700
47450,736,183.9382,1103.629200
47450,707,20.1865,121.119000
47450,857,53.994,215.976000
47450,852,44.994,224.970000
47450,794,1308.9375,2617.875000
47450,843,15,60.000000
47450,853,44.994,269.964000
47450,730,202.332,202.332000
47450,849,35.994,143.976000
47450,859,14.1289,14.128900
47451,825,189.7847,2231.868072
47451,742,744.2727,744.272700
47451,807,74.838,224.514000
47451,817,180.129,720.516000
47451,779,1201.4234,12951.344252
47451,781,1242.8518,9942.814400
47451,814,209.256,627.768000
47451,802,88.932,266.796000
47451,863,20.8945,297.746625
47451,823,52.647,157.941000
47451,816,125.415,627.075000
47451,747,736.1455,2208.436500
47451,832,209.256,418.512000
47451,815,36.447,218.682000
47451,785,647.994,2591.976000
47451,824,136.8945,1475.722710
47451,861,22.794,159.558000
47451,782,1229.4589,9835.671200
47451,830,209.256,627.768000
47451,784,1229.4589,7376.753400
47451,788,647.994,5183.952000
47451,806,56.2595,801.697875
47451,743,736.1455,4416.873000
47451,780,1201.4234,12951.344252
47451,809,33.7745,270.196000
47451,808,24.2945,97.178000
47451,862,22.0342,259.122192
47451,786,647.994,3239.970000
47451,810,65.6018,262.407200
47451,739,744.2727,2977.090800
47451,804,137.694,550.776000
47451,783,1229.4589,9835.671200
47451,831,209.256,418.512000
47451,805,20.52,82.080000
47451,748,744.2727,1488.545400
47451,787,647.994,5183.952000
47452,852,44.994,44.994000
47452,820,198.036,198.036000
47452,761,469.794,469.794000
47452,762,469.794,469.794000
47452,856,53.994,107.988000
47452,711,20.1865,20.186500
47452,708,20.1865,80.746000
47452,715,28.8404,115.361600
47452,707,20.1865,40.373000
47452,714,28.8404,86.521200
47452,725,202.332,404.664000
47452,854,44.994,224.970000
47452,819,149.031,149.031000
47452,826,67.539,202.617000
47452,763,469.794,469.794000
47452,729,202.332,1213.992000
47452,770,469.794,469.794000
47452,835,324.4527,1297.810800
47453,815,36.447,36.447000
47453,739,744.2727,2232.818100
47454,831,209.256,418.512000
47454,779,1242.8518,4971.407200
47454,862,20.8945,456.544825
47454,855,53.994,269.970000
47454,861,22.794,68.382000
47454,816,125.415,627.075000
47454,817,180.129,360.258000
47454,716,28.8404,28.840400
47454,854,44.994,89.988000
47454,748,744.2727,1488.545400
47454,786,647.994,3239.970000
47454,852,44.994,179.976000
47454,863,22.794,182.352000
47454,708,20.1865,141.305500
47454,743,736.1455,1472.291000
47454,844,11.994,35.982000
47454,787,647.994,1943.982000
47454,783,1229.4589,4917.835600
47454,857,53.994,53.994000
47454,824,141.615,283.230000
47454,784,1229.4589,2458.917800
47454,809,33.7745,33.774500
47454,788,647.994,647.994000
47454,714,28.8404,86.521200
47454,711,20.1865,60.559500
47454,843,15,30.000000
47454,825,196.329,785.316000
47454,707,20.1865,80.746000
47454,814,209.256,209.256000
47454,849,35.994,107.982000
47454,810,65.6018,131.203600
47454,832,209.256,837.024000
47454,856,53.994,269.970000
47454,815,36.447,72.894000
47454,859,14.1289,14.128900
47454,715,27.879,300.535620
47454,712,4.7543,72.265360
47455,770,469.794,1879.176000
47455,793,1308.9375,3926.812500
47455,822,324.4527,1622.263500
47455,761,469.794,1879.176000
47455,759,469.794,939.588000
47455,718,780.8182,3123.272800
47455,790,1466.01,4398.030000
47455,730,202.332,809.328000
47455,717,780.8182,3904.091000
47455,826,67.539,202.617000
47455,794,1308.9375,9162.562500
47455,763,469.794,939.588000
47455,801,600.2625,2401.050000
47455,835,324.4527,1297.810800
47455,738,183.9382,367.876400
47455,767,469.794,1879.176000
47455,792,1308.9375,3926.812500
47455,726,202.332,1416.324000
47455,722,183.9382,183.938200
47455,820,198.036,396.072000
47455,789,1466.01,5864.040000
47455,765,469.794,2818.764000
47455,811,24.2945,24.294500
47455,797,600.2625,1800.787500
47455,855,53.994,53.994000
47455,768,469.794,2348.970000
47455,764,469.794,1409.382000
47455,791,1466.01,4398.030000
47455,819,149.031,596.124000
47455,796,1308.9375,11780.437500
47455,827,165.231,330.462000
47455,795,1308.9375,13089.375000
47455,798,600.2625,2401.050000
47455,828,214.236,642.708000
47455,836,324.4527,1297.810800
47455,799,600.2625,4201.837500
47455,800,600.2625,5402.362500
47455,716,28.8404,28.840400
47455,769,469.794,1409.382000
47455,766,469.794,2818.764000
47455,838,780.8182,780.818200
47455,813,65.6018,196.805400
47455,760,469.794,1409.382000
47455,725,202.332,1011.660000
47455,729,202.332,1011.660000
47455,762,469.794,939.588000
47456,808,24.2945,97.178000
47456,817,180.129,180.129000
47456,816,125.415,125.415000
47456,814,209.256,418.512000
47456,805,20.52,20.520000
47456,832,209.256,1255.536000
47456,781,1242.8518,8699.962600
47456,830,209.256,627.768000
47456,747,736.1455,736.145500
47456,780,1242.8518,3728.555400
47456,810,65.6018,131.203600
47456,788,647.994,1943.982000
47456,809,33.7745,202.647000
47456,824,141.615,1132.920000
47456,807,74.838,149.676000
47456,831,209.256,837.024000
47456,815,36.447,145.788000
47456,782,1229.4589,6147.294500
47456,863,20.8945,396.995500
47456,707,20.1865,40.373000
47456,823,52.647,52.647000
47456,802,88.932,355.728000
47456,784,1229.4589,3688.376700
47456,783,1229.4589,6147.294500
47456,804,137.694,550.776000
47456,739,744.2727,744.272700
47456,786,647.994,2591.976000
47456,806,61.374,368.244000
47456,779,1242.8518,2485.703600
47456,787,647.994,3239.970000
47456,748,744.2727,744.272700
47456,862,22.0342,280.715708
47457,809,33.7745,33.774500
47457,815,36.447,36.447000
47457,715,28.8404,28.840400
47457,823,52.647,52.647000
47457,780,1242.8518,2485.703600
47457,862,22.794,45.588000
47457,832,209.256,627.768000
47457,863,22.794,91.176000
47457,824,141.615,283.230000
47457,861,22.794,22.794000
47457,781,1242.8518,1242.851800
47458,779,1242.8518,3728.555400
47458,783,1229.4589,4917.835600
47458,808,24.2945,145.767000
47458,780,1242.8518,8699.962600
47458,823,52.647,157.941000
47458,802,88.932,177.864000
47458,782,1229.4589,7376.753400
47458,861,22.794,113.970000
47458,785,647.994,1295.988000
47458,862,22.0342,280.715708
47458,788,647.994,1295.988000
47458,781,1242.8518,8699.962600
47458,815,36.447,72.894000
47458,809,33.7745,67.549000
47458,814,209.256,209.256000
47458,786,647.994,3239.970000
47458,825,196.329,1177.974000
47458,817,180.129,360.258000
47458,807,74.838,149.676000
47458,787,647.994,1295.988000
47458,784,1229.4589,2458.917800
47458,747,736.1455,736.145500
47458,743,736.1455,736.145500
47458,816,125.415,125.415000
47458,748,744.2727,2232.818100
47458,857,53.994,53.994000
47458,863,22.794,182.352000
47458,805,20.52,41.040000
47458,831,209.256,1255.536000
47458,742,744.2727,2977.090800
47458,830,209.256,418.512000
47458,806,61.374,368.244000
47458,804,137.694,550.776000
47459,832,209.256,209.256000
47459,779,1242.8518,6214.259000
47460,759,782.99,782.990000
47461,781,2071.4196,2071.419600
47462,794,2181.5625,2181.562500
47463,793,2181.5625,2181.562500
47464,791,2443.35,2443.350000
47465,769,782.99,782.990000
47466,797,1000.4375,1000.437500
47467,792,2181.5625,2181.562500
47468,763,782.99,782.990000
47469,798,1000.4375,1000.437500
47470,782,2049.0982,2049.098200
47471,791,2443.35,2443.350000
47472,796,2181.5625,2181.562500
47473,790,2443.35,2443.350000
47474,796,2181.5625,2181.562500
47475,790,2443.35,2443.350000
47476,779,2071.4196,2071.419600
47477,779,2071.4196,2071.419600
47478,761,782.99,782.990000
47479,764,782.99,782.990000
47480,792,2181.5625,2181.562500
47481,793,2181.5625,2181.562500
47482,791,2443.35,2443.350000
47483,796,2181.5625,2181.562500
47484,792,2181.5625,2181.562500
47485,792,2181.5625,2181.562500
47486,795,2181.5625,2181.562500
47487,795,2181.5625,2181.562500
47488,796,2181.5625,2181.562500
47489,789,2443.35,2443.350000
47490,792,2181.5625,2181.562500
47491,790,2443.35,2443.350000
47492,766,782.99,782.990000
47493,782,2049.0982,2049.098200
47494,793,2181.5625,2181.562500
47495,789,2443.35,2443.350000
47496,792,2181.5625,2181.562500
47497,791,2443.35,2443.350000
47498,761,782.99,782.990000
47499,795,2181.5625,2181.562500
47500,790,2443.35,2443.350000
47501,783,2049.0982,2049.098200
47502,798,1000.4375,1000.437500
47503,798,1000.4375,1000.437500
47504,783,2049.0982,2049.098200
47505,779,2071.4196,2071.419600
47506,780,2071.4196,2071.419600
47507,765,782.99,782.990000
47508,791,2443.35,2443.350000
47509,789,2443.35,2443.350000
47510,779,2071.4196,2071.419600
47511,794,2181.5625,2181.562500
47512,793,2181.5625,2181.562500
47513,789,2443.35,2443.350000
47514,795,2181.5625,2181.562500
47515,780,2071.4196,2071.419600
47516,784,2049.0982,2049.098200
47517,770,782.99,782.990000
47518,793,2181.5625,2181.562500
47519,767,782.99,782.990000
47520,801,1000.4375,1000.437500
47521,790,2443.35,2443.350000
47522,800,1000.4375,1000.437500
47523,792,2181.5625,2181.562500
47524,791,2443.35,2443.350000
47525,796,2181.5625,2181.562500
47526,780,2071.4196,2071.419600
47527,783,2049.0982,2049.098200
47528,779,2071.4196,2071.419600
47529,795,2181.5625,2181.562500
47530,763,782.99,782.990000
47531,768,782.99,782.990000
47532,798,1000.4375,1000.437500
47533,792,2181.5625,2181.562500
47534,763,782.99,782.990000
47535,799,1000.4375,1000.437500
47536,800,1000.4375,1000.437500
47537,792,2181.5625,2181.562500
47538,796,2181.5625,2181.562500
47539,763,782.99,782.990000
47540,784,2049.0982,2049.098200
47541,769,782.99,782.990000
47542,793,2181.5625,2181.562500
47543,795,2181.5625,2181.562500
47544,782,2049.0982,2049.098200
47545,780,2071.4196,2071.419600
47546,783,2049.0982,2049.098200
47547,765,782.99,782.990000
47548,764,782.99,782.990000
47549,770,782.99,782.990000
47550,767,782.99,782.990000
47551,792,2181.5625,2181.562500
47552,789,2443.35,2443.350000
47553,780,2071.4196,2071.419600
47554,784,2049.0982,2049.098200
47555,789,2443.35,2443.350000
47556,796,2181.5625,2181.562500
47557,795,2181.5625,2181.562500
47558,791,2443.35,2443.350000
47559,784,2049.0982,2049.098200
47560,761,782.99,782.990000
47561,759,782.99,782.990000
47562,795,2181.5625,2181.562500
47563,789,2443.35,2443.350000
47564,781,2071.4196,2071.419600
47565,795,2181.5625,2181.562500
47566,801,1000.4375,1000.437500
47567,796,2181.5625,2181.562500
47568,794,2181.5625,2181.562500
47569,796,2181.5625,2181.562500
47570,779,2071.4196,2071.419600
47571,795,2181.5625,2181.562500
47572,789,2443.35,2443.350000
47573,790,2443.35,2443.350000
47574,765,782.99,782.990000
47575,784,2049.0982,2049.098200
47576,795,2181.5625,2181.562500
47577,791,2443.35,2443.350000
47578,779,2071.4196,2071.419600
47579,792,2181.5625,2181.562500
47580,801,1000.4375,1000.437500
47581,794,2181.5625,2181.562500
47582,793,2181.5625,2181.562500
47583,796,2181.5625,2181.562500
47584,769,782.99,782.990000
47585,763,782.99,782.990000
47586,762,782.99,782.990000
47587,792,2181.5625,2181.562500
47588,796,2181.5625,2181.562500
47589,798,1000.4375,1000.437500
47590,781,2071.4196,2071.419600
47591,783,2049.0982,2049.098200
47592,799,1000.4375,1000.437500
47593,761,782.99,782.990000
47594,770,782.99,782.990000
47595,790,2443.35,2443.350000
47596,793,2181.5625,2181.562500
47597,793,2181.5625,2181.562500
47598,782,2049.0982,2049.098200
47599,784,2049.0982,2049.098200
47600,801,1000.4375,1000.437500
47601,796,2181.5625,2181.562500
47602,760,782.99,782.990000
47603,796,2181.5625,2181.562500
47604,794,2181.5625,2181.562500
47605,801,1000.4375,1000.437500
47606,794,2181.5625,2181.562500
47607,801,1000.4375,1000.437500
47608,779,2071.4196,2071.419600
47609,766,782.99,782.990000
47610,768,782.99,782.990000
47611,764,782.99,782.990000
47612,790,2443.35,2443.350000
47613,800,1000.4375,1000.437500
47614,764,782.99,782.990000
47615,770,782.99,782.990000
47616,792,2181.5625,2181.562500
47617,795,2181.5625,2181.562500
47618,796,2181.5625,2181.562500
47619,781,2071.4196,2071.419600
47620,779,2071.4196,2071.419600
47621,799,1000.4375,1000.437500
47622,768,782.99,782.990000
47623,790,2443.35,2443.350000
47624,792,2181.5625,2181.562500
47625,795,2181.5625,2181.562500
47626,759,782.99,782.990000
47627,791,2443.35,2443.350000
47628,790,2443.35,2443.350000
47629,791,2443.35,2443.350000
47630,780,2071.4196,2071.419600
47631,779,2071.4196,2071.419600
47632,770,782.99,782.990000
47633,792,2181.5625,2181.562500
47634,781,2071.4196,2071.419600
47635,780,2071.4196,2071.419600
47636,764,782.99,782.990000
47637,792,2181.5625,2181.562500
47638,784,2049.0982,2049.098200
47639,763,782.99,782.990000
47640,780,2071.4196,2071.419600
47641,759,782.99,782.990000
47642,798,1000.4375,1000.437500
47643,801,1000.4375,1000.437500
47644,794,2181.5625,2181.562500
47645,794,2181.5625,2181.562500
47646,779,2071.4196,2071.419600
47647,789,2443.35,2443.350000
47648,781,2071.4196,2071.419600
47649,795,2181.5625,2181.562500
47650,791,2443.35,2443.350000
47651,795,2181.5625,2181.562500
47652,765,782.99,782.990000
47653,761,782.99,782.990000
47654,800,1000.4375,1000.437500
47655,799,1000.4375,1000.437500
47656,789,2443.35,2443.350000
47657,762,782.99,782.990000
47658,768,469.794,1879.176000
47658,769,469.794,2818.764000
47658,770,469.794,2348.970000
47658,765,469.794,1879.176000
47658,766,469.794,3288.558000
47658,767,469.794,3288.558000
47658,762,469.794,2818.764000
47658,763,469.794,1409.382000
47658,764,469.794,939.588000
47658,759,469.794,1409.382000
47658,760,469.794,939.588000
47658,761,469.794,939.588000
47658,797,600.2625,1800.787500
47658,798,600.2625,3001.312500
47658,799,600.2625,1800.787500
47658,800,600.2625,1200.525000
47658,801,600.2625,4802.100000
47658,793,1308.9375,11780.437500
47658,794,1308.9375,6544.687500
47658,795,1308.9375,5235.750000
47658,796,1308.9375,5235.750000
47658,789,1466.01,10262.070000
47658,790,1466.01,10262.070000
47658,791,1466.01,4398.030000
47658,792,1308.9375,2617.875000
47658,822,324.4527,973.358100
47658,819,149.031,447.093000
47658,820,198.036,198.036000
47658,725,202.332,606.996000
47658,729,202.332,1618.656000
47658,835,324.4527,1946.716200
47658,826,67.539,270.156000
47658,738,183.9382,551.814600
47659,762,469.794,469.794000
47659,770,469.794,469.794000
47659,854,44.994,224.970000
47659,852,44.994,89.988000
47659,712,5.1865,20.746000
47659,763,469.794,939.588000
47659,761,469.794,469.794000
47659,765,469.794,939.588000
47659,760,469.794,1409.382000
47660,765,469.794,469.794000
47661,762,469.794,469.794000
47662,856,53.994,323.964000
47662,859,14.1289,56.515600
47662,825,196.329,785.316000
47662,853,44.994,89.988000
47662,843,15,45.000000
47662,855,53.994,269.970000
47662,844,11.994,35.982000
47662,788,647.994,1943.982000
47662,786,647.994,647.994000
47662,711,20.1865,161.492000
47662,814,209.256,627.768000
47662,742,744.2727,744.272700
47662,783,1229.4589,2458.917800
47662,805,20.52,41.040000
47662,782,1229.4589,3688.376700
