SalesOrderID,SalesOrderDetailID,LineTotal,ProductID,OrderQty
48122,22279,2443.350000,790,1
48123,22280,2049.098200,783,1
48125,22282,1000.437500,801,1
48126,22283,1000.437500,800,1
48128,22285,2071.419600,779,1
48129,22286,2181.562500,795,1
48130,22287,2443.350000,789,1
48131,22288,2049.098200,783,1
48132,22289,2071.419600,779,1
48133,22290,2181.562500,795,1
48134,22291,2181.562500,792,1
48135,22292,1000.437500,798,1
48136,22293,2071.419600,780,1
48137,22294,2071.419600,779,1
48138,22295,2181.562500,793,1
48139,22296,2443.350000,791,1
48141,22298,2071.419600,780,1
48142,22299,2049.098200,784,1
48144,22301,2443.350000,791,1
48145,22302,2049.098200,784,1
48146,22303,2181.562500,792,1
48147,22304,2181.562500,795,1
48148,22305,2049.098200,784,1
48149,22306,2181.562500,792,1
48150,22307,2443.350000,790,1
48152,22309,2071.419600,779,1
48153,22310,2049.098200,784,1
48154,22311,2181.562500,795,1
48155,22312,2181.562500,792,1
48156,22313,2181.562500,795,1
48157,22314,2181.562500,792,1
48159,22316,1000.437500,801,1
48160,22317,2181.562500,792,1
48161,22318,2181.562500,792,1
48162,22319,2443.350000,790,1
48163,22320,2181.562500,794,1
48165,22322,2181.562500,793,1
48166,22323,2443.350000,789,1
48167,22324,2049.098200,784,1
48168,22325,2181.562500,793,1
48169,22326,2181.562500,795,1
48170,22327,2071.419600,780,1
48171,22328,2443.350000,791,1
48172,22329,2443.350000,790,1
48173,22330,2181.562500,794,1
48174,22331,2443.350000,791,1
48175,22332,2071.419600,780,1
48177,22334,1000.437500,799,1
48178,22335,2071.419600,779,1
48179,22336,2443.350000,790,1
48180,22337,2181.562500,796,1
48181,22338,2443.350000,791,1
48182,22339,2049.098200,783,1
48183,22340,2181.562500,793,1
48184,22341,1000.437500,797,1
48185,22342,2049.098200,783,1
48186,22343,2181.562500,796,1
48188,22345,2181.562500,795,1
48192,22349,2181.562500,795,1
48193,22350,2071.419600,779,1
48194,22351,2443.350000,790,1
48195,22352,2181.562500,792,1
48198,22355,1000.437500,801,1
48199,22356,2181.562500,793,1
48200,22357,2049.098200,782,1
48201,22358,2071.419600,781,1
48202,22359,2071.419600,781,1
48203,22360,2049.098200,783,1
48205,22362,2049.098200,784,1
48206,22363,2071.419600,779,1
48207,22364,2181.562500,793,1
48208,22365,2443.350000,791,1
48210,22367,2071.419600,780,1
48211,22368,1000.437500,799,1
48212,22369,2049.098200,784,1
48213,22370,2049.098200,782,1
48214,22371,2443.350000,789,1
48215,22372,1000.437500,800,1
48218,22375,2443.350000,789,1
48219,22376,2071.419600,780,1
48220,22377,2181.562500,794,1
48222,22379,1000.437500,797,1
48223,22380,1000.437500,798,1
48224,22381,2071.419600,780,1
48225,22382,2181.562500,792,1
48227,22384,2443.350000,789,1
48228,22385,2443.350000,789,1
48229,22386,2071.419600,780,1
48230,22387,2049.098200,783,1
48231,22388,2049.098200,784,1
48233,22390,2181.562500,792,1
48234,22391,2181.562500,793,1
48237,22394,2181.562500,796,1
48238,22395,2443.350000,789,1
48239,22396,2181.562500,793,1
48241,22398,2049.098200,783,1
48242,22399,2071.419600,781,1
48243,22400,2181.562500,792,1
48244,22401,2181.562500,792,1
48245,22402,2071.419600,780,1
48246,22403,2071.419600,780,1
48247,22404,2181.562500,793,1
48250,22407,2443.350000,791,1
48251,22408,1000.437500,801,1
48253,22410,2443.350000,790,1
48254,22411,1000.437500,798,1
48255,22412,1000.437500,799,1
48256,22413,1000.437500,799,1
48262,22419,1000.437500,799,1
48265,22422,2443.350000,790,1
48266,22423,2443.350000,791,1
48268,22425,2443.350000,791,1
48270,22427,2049.098200,783,1
48271,22428,2071.419600,781,1
48272,22429,2181.562500,792,1
48273,22430,2443.350000,790,1
48274,22431,2443.350000,791,1
48275,22432,1000.437500,800,1
48277,22434,2049.098200,783,1
48278,22435,2443.350000,789,1
48279,22436,1000.437500,797,1
48280,22437,2181.562500,795,1
48281,22438,2181.562500,792,1
48282,22439,2049.098200,784,1
48284,22441,2181.562500,795,1
48286,22443,2348.970000,770,5
48286,22444,1879.176000,762,4
48286,22445,1409.382000,760,3
48290,22452,1409.382000,763,3
48290,22454,1879.176000,760,4
48290,22456,1409.382000,762,3
48290,22457,2348.970000,761,5
48290,22458,1409.382000,770,3
48292,22462,2485.703600,779,2
48292,22478,1943.982000,785,3
48292,22482,2591.976000,787,4
48293,22493,2485.703600,781,2
48293,22497,2458.917800,784,2
48293,22500,2232.818100,748,3
48293,22505,2591.976000,786,4
48294,22511,2485.703600,779,2
48295,22516,1200.525000,799,2
48295,22520,2932.020000,791,2
48295,22524,1561.636400,838,2
48295,22533,1561.636400,718,2
48295,22537,1200.525000,801,2
48295,22539,1466.010000,790,1
48295,22545,2348.970000,766,5
48295,22548,1308.937500,795,1
48295,22552,2401.050000,797,4
48295,22555,2818.764000,768,6
48295,22556,2401.050000,798,4
48295,22564,1618.656000,729,8
48296,22568,1466.010000,790,1
48296,22569,1409.382000,765,3
48296,22571,2617.875000,796,2
48296,22572,1800.787500,800,3
48296,22573,1409.382000,766,3
48296,22579,2617.875000,793,2
48296,22585,1879.176000,770,4
48296,22590,1409.382000,769,3
48296,22592,1200.525000,798,2
48296,22593,1308.937500,792,1
48296,22597,1409.382000,761,3
48296,22598,1200.525000,801,2
48296,22602,2617.875000,794,2
48299,22624,1943.982000,786,3
48299,22629,2208.436500,743,3
48299,22646,2458.917800,782,2
48299,22650,2485.703600,779,2
48299,22651,2591.976000,787,4
48304,22662,2485.703600,780,2
48306,22669,1229.458900,784,1
48306,22674,2977.090800,748,4
48306,22683,1674.048000,832,8
48306,22688,2208.436500,747,3
48306,22689,1943.982000,788,3
48306,22696,1295.988000,787,2
48306,22699,1472.291000,743,2
48306,22712,2232.818100,739,3
48307,22718,1409.382000,762,3
48307,22720,1297.810800,835,4
48307,22721,1622.263500,822,5
48307,22727,2617.875000,794,2
48307,22728,1409.382000,765,3
48307,22731,1409.382000,769,3
48307,22733,2932.020000,789,2
48307,22735,2818.764000,768,6
48307,22739,1188.216000,820,6
48307,22742,1409.382000,764,3
48307,22746,1011.660000,725,5
48307,22751,2401.050000,798,4
48307,22752,2348.970000,763,5
48307,22756,1192.248000,819,8
48307,22763,2401.050000,799,4
48308,22772,1409.382000,761,3
48310,22778,1308.937500,794,1
48310,22780,1308.937500,795,1
48310,22783,1200.525000,798,2
48310,22785,1466.010000,790,1
48310,22787,1200.525000,797,2
48310,22790,1879.176000,766,4
48310,22794,1466.010000,791,1
48310,22796,1409.382000,764,3
48310,22798,2932.020000,789,2
48311,22806,1308.937500,794,1
48311,22809,2342.454600,838,3
48311,22810,2348.970000,763,5
48311,22819,2271.168900,835,7
48311,22822,1879.176000,766,4
48311,22832,2348.970000,768,5
48311,22843,1622.263500,822,5
48311,22845,1200.525000,797,2
48311,22850,2342.454600,718,3
48311,22853,1308.937500,795,1
48311,22854,2932.020000,791,2
48311,22855,1622.263500,836,5
48313,22862,1242.851800,781,1
48313,22864,2485.703600,780,2
48314,22872,1409.382000,762,3
48314,22873,1409.382000,761,3
48317,22884,1308.937500,794,1
48317,22886,1409.382000,770,3
48317,22887,1561.636400,838,2
48317,22889,2342.454600,717,3
48317,22892,2348.970000,765,5
48317,22894,1409.382000,760,3
48317,22896,2932.020000,791,2
48317,22897,1200.525000,798,2
48317,22898,1308.937500,793,1
48317,22904,1409.382000,764,3
48317,22908,2932.020000,790,2
48317,22910,1011.660000,730,5
48318,22913,2458.917800,783,2
48318,22933,1295.988000,786,2
48318,22936,2485.703600,781,2
48318,22940,1943.982000,785,3
48319,22945,2485.703600,781,2
48319,22946,2485.703600,780,2
48321,22956,2485.703600,779,2
48321,22961,2485.703600,781,2
48321,22962,2944.582000,743,4
48323,22983,1409.382000,770,3
48324,22986,1200.525000,797,2
48325,22988,1409.382000,762,3
48325,22990,2932.020000,791,2
48325,22992,2932.020000,789,2
48325,22998,2617.875000,792,2
48325,23011,1409.382000,770,3
48325,23015,2818.764000,767,6
48325,23018,2932.020000,790,2
48325,23020,1200.525000,799,2
48325,23026,2348.970000,760,5
48326,23030,1416.324000,730,7
48327,23032,1466.010000,791,1
48327,23033,1213.992000,726,6
48328,23039,1295.988000,787,2
48328,23049,2485.703600,779,2
48328,23052,1229.458900,782,1
48331,23064,1308.937500,792,1
48331,23065,1297.810800,822,4
48332,23068,1409.382000,765,3
48332,23069,1409.382000,770,3
48332,23070,1409.382000,768,3
48332,23073,2348.970000,763,5
48332,23080,1946.716200,836,6
48332,23088,2617.875000,794,2
48332,23089,2348.970000,762,5
48332,23091,2401.050000,801,4
48333,23101,2208.436500,743,3
48333,23111,1242.851800,779,1
48333,23114,1295.988000,788,2
48334,23123,2458.917800,782,2
48336,23126,2342.454600,838,3
48336,23127,2818.764000,764,6
48336,23132,1800.787500,798,3
48336,23137,2617.875000,795,2
48336,23143,1618.656000,729,8
48336,23146,2818.764000,761,6
48336,23148,1188.216000,820,6
48336,23153,2342.454600,717,3
48336,23156,2348.970000,768,5
48336,23161,2932.020000,791,2
48336,23165,1946.716200,822,6
48336,23171,1409.382000,766,3
48336,23174,1618.656000,730,8
48336,23175,1297.810800,835,4
48336,23177,1466.010000,789,1
48336,23180,1043.217000,819,7
48337,23183,1242.851800,780,1
48339,23202,1409.382000,760,3
48339,23203,2348.970000,769,5
48339,23210,1200.525000,798,2
48339,23214,1879.176000,764,4
48339,23217,2348.970000,761,5
48339,23218,1409.382000,767,3
48339,23225,1622.263500,835,5
48339,23227,1466.010000,790,1
48339,23230,1200.525000,797,2
48339,23232,1200.525000,799,2
48339,23239,2617.875000,796,2
48339,23241,2617.875000,795,2
48340,23246,2485.703600,780,2
48340,23247,1943.982000,785,3
48340,23248,1295.988000,786,2
48340,23256,1229.458900,784,1
48340,23264,1943.982000,787,3
48341,23268,1943.982000,786,3
48341,23269,1046.280000,814,5
48341,23277,1046.280000,832,5
48341,23284,2944.582000,743,4
48341,23296,1416.150000,824,10
48341,23298,1943.982000,785,3
48341,23309,2591.976000,787,4
48341,23310,2977.090800,748,4
48342,23314,2485.703600,780,2
48344,23318,1242.851800,781,1
48345,23320,1308.937500,795,1
48346,23325,2458.917800,782,2
48347,23329,2232.818100,748,3
48347,23334,1943.982000,785,3
48347,23335,2458.917800,782,2
48347,23339,1943.982000,786,3
48347,23340,2977.090800,739,4
48347,23343,2485.703600,779,2
48347,23344,2208.436500,747,3
48347,23348,1177.974000,825,6
48347,23362,1472.291000,743,2
48347,23366,1255.536000,832,6
48348,23374,2458.917800,782,2
48348,23376,1242.851800,780,1
48349,23382,2932.020000,790,2
48349,23383,2932.020000,791,2
48349,23387,1409.382000,764,3
48349,23390,1879.176000,763,4
48349,23401,1409.382000,762,3
48349,23402,2932.020000,789,2
48349,23407,2617.875000,794,2
48349,23410,1409.382000,768,3
48349,23412,1409.382000,759,3
48349,23416,1800.787500,801,3
48349,23417,1297.810800,836,4
48349,23418,2348.970000,766,5
48349,23419,1200.525000,800,2
48350,23420,1229.458900,782,1
48350,23422,1943.982000,786,3
48350,23423,1943.982000,788,3
48350,23427,2591.976000,787,4
48351,23447,1229.458900,783,1
48351,23450,1295.988000,785,2
48351,23451,1943.982000,787,3
48351,23461,2232.818100,748,3
48351,23462,1943.982000,788,3
48352,23469,1409.382000,767,3
48353,23471,1488.545400,739,2
48356,23476,1242.851800,779,1
48356,23478,2208.436500,743,3
48356,23481,2232.818100,748,3
48356,23484,1488.545400,742,2
48356,23485,1943.982000,787,3
48356,23486,1242.851800,780,1
48356,23490,1177.974000,825,6
48356,23492,2458.917800,784,2
48356,23493,1242.851800,781,1
48356,23497,2458.917800,782,2
48359,23503,2617.875000,794,2
48359,23508,1297.810800,822,4
48359,23512,1622.263500,836,5
48359,23513,2818.764000,763,6
48359,23530,1409.382000,768,3
48359,23532,1820.988000,729,9
48359,23535,1297.810800,835,4
48359,23546,1416.324000,730,7
48360,23550,2348.970000,762,5
48360,23551,1879.176000,763,4
48360,23553,1409.382000,761,3
48360,23554,1879.176000,765,4
48360,23555,2348.970000,760,5
48361,23556,1409.382000,760,3
48361,23557,1308.937500,795,1
48361,23558,2342.454600,838,3
48361,23560,1466.010000,790,1
48361,23561,2342.454600,718,3
48361,23563,1466.010000,791,1
48363,23565,2818.764000,762,6
48363,23568,1409.382000,764,3
48363,23572,2401.050000,801,4
48363,23576,1466.010000,791,1
48363,23577,1409.382000,763,3
48363,23578,1297.810800,835,4
48363,23581,1879.176000,765,4
48363,23591,1297.810800,836,4
48363,23594,2348.970000,768,5
48363,23599,2932.020000,790,2
48363,23609,2348.970000,760,5
48363,23612,2342.454600,718,3
48364,23619,1409.382000,765,3
48365,23623,2458.917800,783,2
48365,23626,1242.851800,780,1
48365,23627,2485.703600,781,2
48366,23628,1409.382000,760,3
48367,23635,1308.937500,795,1
48369,23641,2208.436500,743,3
48369,23643,1488.545400,748,2
48370,23649,2591.976000,785,4
48370,23650,1943.982000,787,3
48370,23656,1229.458900,782,1
48370,23660,1472.291000,743,2
48370,23661,1295.988000,786,2
48371,23676,1409.382000,763,3
48373,23680,2591.976000,786,4
48373,23683,1229.458900,783,1
48373,23689,1295.988000,785,2
48373,23696,1295.988000,787,2
48373,23697,1488.545400,748,2
48373,23701,1943.982000,788,3
48374,23712,1879.176000,761,4
48374,23717,1409.382000,760,3
48374,23718,1409.382000,762,3
48375,23720,1943.982000,788,3
48375,23721,2458.917800,783,2
48375,23723,1242.851800,781,1
48375,23725,1229.458900,782,1
48375,23726,1295.988000,787,2
48375,23730,1472.291000,747,2
48375,23735,1943.982000,786,3
48375,23750,2232.818100,742,3
48375,23752,2944.582000,743,4
48376,23765,1409.382000,770,3
48377,23766,1409.382000,769,3
48378,23770,1879.176000,761,4
48378,23773,1308.937500,794,1
48378,23775,1200.525000,798,2
48378,23794,2818.764000,766,6
48378,23800,1200.525000,797,2
48378,23803,2401.050000,801,4
48378,23810,1409.382000,768,3
48378,23811,2348.970000,763,5
48379,23817,1229.458900,783,1
48380,23827,2208.436500,747,3
48380,23833,1255.536000,832,6
48380,23837,1046.280000,831,5
48380,23838,1488.545400,739,2
48380,23840,1488.545400,748,2
48380,23842,1242.851800,779,1
48380,23844,2485.703600,780,2
48380,23845,1943.982000,787,3
48381,23852,1242.851800,780,1
48381,23856,1242.851800,781,1
48383,23859,1472.291000,743,2
48383,23860,1242.851800,779,1
48384,23862,1570.632000,825,8
48384,23864,1488.545400,739,2
48384,23867,1943.982000,788,3
48384,23871,1674.048000,832,8
48384,23878,1943.982000,785,3
48384,23882,1295.988000,787,2
48384,23883,2591.976000,786,4
48384,23884,1416.150000,824,10
48384,23885,2977.090800,748,4
48385,23892,1879.176000,762,4
48385,23894,1879.176000,763,4
48386,23898,2348.970000,763,5
48386,23905,1200.525000,800,2
48386,23906,1416.324000,725,7
48386,23911,2617.875000,792,2
48386,23913,1800.787500,798,3
48386,23915,1409.382000,769,3
48386,23916,1879.176000,766,4
48386,23926,1409.382000,762,3
48386,23930,2617.875000,794,2
48386,23932,1297.810800,836,4
48386,23935,1200.525000,801,2
48387,23939,1229.458900,784,1
48387,23941,1488.545400,748,2
48389,23947,1674.048000,831,8
48389,23951,1674.048000,832,8
48389,23956,2591.976000,786,4
48389,23957,2591.976000,785,4
48389,23960,1943.982000,787,3
48389,23961,2591.976000,788,4
48389,23963,2977.090800,742,4
48389,23964,2232.818100,739,3
48389,23967,1132.920000,824,8
48389,23968,1472.291000,743,2
48389,23970,1177.974000,825,6
48389,23974,2208.436500,747,3
48389,23976,2232.818100,748,3
48390,23980,1879.176000,761,4
48391,23989,2458.917800,783,2
48391,23990,1229.458900,782,1
48392,23991,1466.010000,791,1
48392,24001,2348.970000,763,5
48392,24002,1409.382000,770,3
48392,24009,1200.525000,798,2
48392,24016,2932.020000,790,2
48392,24018,1308.937500,793,1
48392,24026,2617.875000,795,2
48392,24032,1879.176000,761,4
48392,24039,1103.629200,738,6
48393,24042,1200.525000,799,2
48393,24044,2617.875000,793,2
48393,24045,1879.176000,761,4
48393,24046,1213.992000,730,6
48393,24048,1409.382000,764,3
48393,24050,1879.176000,763,4
48393,24051,1800.787500,800,3
48393,24053,1409.382000,769,3
48393,24054,2401.050000,798,4
48393,24055,2401.050000,797,4
48393,24059,1297.810800,836,4
48393,24062,1879.176000,765,4
48393,24064,2348.970000,762,5
48393,24071,1879.176000,766,4
48393,24074,1946.716200,835,6
48393,24077,1213.992000,729,6
48393,24078,1800.787500,801,3
48394,24079,2485.703600,781,2
48395,24085,2944.582000,743,4
48395,24088,1295.988000,787,2
48395,24091,2458.917800,784,2
48395,24093,1943.982000,785,3
48395,24094,1229.458900,782,1
48395,24095,2591.976000,788,4
48395,24102,1488.545400,748,2
48395,24109,2485.703600,780,2
48396,24114,1295.988000,786,2
48396,24118,1242.851800,779,1
48396,24120,1242.851800,781,1
48396,24121,1943.982000,787,3
48396,24122,1295.988000,785,2
48396,24124,1488.545400,742,2
48396,24125,2458.917800,782,2
48396,24130,1472.291000,743,2
48396,24132,2232.818100,739,3
48396,24137,1229.458900,784,1
48397,24141,2208.436500,743,3
48397,24142,1242.851800,780,1
48397,24143,1229.458900,784,1
48397,24145,2591.976000,786,4
48397,24148,1295.988000,785,2
48397,24156,2458.917800,783,2
48397,24164,1177.974000,825,6
48398,24167,2458.917800,782,2
48398,24169,1229.458900,783,1
48399,24171,1229.458900,782,1
48399,24172,1229.458900,783,1
48401,24176,2181.562500,794,1
48402,24177,2181.562500,796,1
48403,24178,1000.437500,798,1
48404,24179,2181.562500,795,1
48405,24180,2071.419600,781,1
48407,24182,2181.562500,794,1
48408,24183,2181.562500,796,1
48409,24184,2443.350000,791,1
48410,24185,2049.098200,782,1
48411,24186,2181.562500,792,1
48413,24188,1000.437500,798,1
48414,24189,2443.350000,790,1
48415,24190,2071.419600,781,1
48417,24192,2443.350000,789,1
48418,24193,2071.419600,779,1
48420,24195,2181.562500,795,1
48421,24196,1000.437500,800,1
48422,24197,2181.562500,796,1
48424,24199,2181.562500,795,1
48425,24200,2181.562500,796,1
48426,24201,1000.437500,798,1
48427,24202,1000.437500,801,1
48428,24203,2181.562500,792,1
48429,24204,2071.419600,779,1
48430,24205,2049.098200,783,1
48431,24206,2071.419600,780,1
48432,24207,2181.562500,795,1
48433,24208,2181.562500,796,1
48434,24209,2181.562500,795,1
48435,24210,2181.562500,795,1
48436,24211,1000.437500,801,1
48438,24213,2049.098200,784,1
48439,24214,1000.437500,801,1
48441,24216,1000.437500,801,1
48442,24217,2181.562500,795,1
48443,24218,2071.419600,779,1
48444,24219,2049.098200,784,1
48448,24223,2181.562500,794,1
48449,24224,2443.350000,791,1
48450,24225,2049.098200,784,1
48451,24226,2049.098200,782,1
48452,24227,2443.350000,789,1
48453,24228,1000.437500,799,1
48454,24229,2049.098200,782,1
48455,24230,2049.098200,783,1
48456,24231,2049.098200,783,1
48457,24232,2049.098200,784,1
48458,24233,2181.562500,792,1
48459,24234,2181.562500,796,1
48460,24235,2181.562500,792,1
48461,24236,1000.437500,801,1
48463,24238,2181.562500,792,1
48464,24239,2181.562500,794,1
48465,24240,2071.419600,781,1
48469,24244,2181.562500,795,1
48470,24245,2181.562500,796,1
48471,24246,2181.562500,794,1
48472,24247,2181.562500,793,1
48473,24248,2071.419600,779,1
48475,24250,2443.350000,791,1
48476,24251,1000.437500,799,1
48477,24252,2071.419600,779,1
48478,24253,2181.562500,792,1
48479,24254,2181.562500,793,1
48480,24255,2071.419600,779,1
48481,24256,2049.098200,782,1
48482,24257,1000.437500,800,1
48483,24258,1000.437500,797,1
48484,24259,2071.419600,779,1
48488,24263,2071.419600,780,1
48489,24264,2443.350000,790,1
48490,24265,1000.437500,797,1
48491,24266,2049.098200,782,1
48493,24268,2049.098200,784,1
48494,24269,1000.437500,799,1
48495,24270,2049.098200,783,1
48496,24271,2049.098200,784,1
48497,24272,2049.098200,783,1
48498,24273,1000.437500,800,1
48499,24274,2049.098200,782,1
48500,24275,2049.098200,782,1
48501,24276,1000.437500,798,1
48503,24278,2443.350000,791,1
48505,24280,2181.562500,792,1
48506,24281,2181.562500,796,1
48507,24282,1000.437500,801,1
48508,24283,2181.562500,795,1
48509,24284,2071.419600,780,1
48510,24285,2071.419600,780,1
48511,24286,2049.098200,784,1
48512,24287,2071.419600,779,1
48515,24290,2181.562500,794,1
48516,24291,2071.419600,780,1
48517,24292,2443.350000,789,1
48518,24293,1000.437500,797,1
48519,24294,1000.437500,797,1
48520,24295,2181.562500,795,1
48521,24296,2181.562500,792,1
48522,24297,2443.350000,791,1
48523,24298,2181.562500,795,1
48524,24299,2181.562500,795,1
48525,24300,1000.437500,799,1
48526,24301,2181.562500,794,1
48527,24302,2071.419600,779,1
48528,24303,2181.562500,796,1
48529,24304,2049.098200,783,1
48530,24305,2071.419600,779,1
48531,24306,2049.098200,783,1
48532,24307,2049.098200,784,1
48534,24309,2181.562500,792,1
48536,24311,1000.437500,800,1
48537,24312,2049.098200,784,1
48538,24313,2181.562500,796,1
48539,24314,2181.562500,795,1
48540,24315,2181.562500,795,1
48541,24316,2443.350000,789,1
48542,24317,2049.098200,783,1
48543,24318,1000.437500,800,1
48544,24319,2071.419600,780,1
48545,24320,2049.098200,783,1
48546,24321,2181.562500,795,1
48547,24322,1000.437500,799,1
48548,24323,2443.350000,791,1
48549,24324,2181.562500,794,1
48552,24327,1000.437500,797,1
48553,24328,2443.350000,791,1
48554,24329,2049.098200,784,1
48556,24331,2181.562500,795,1
48557,24332,2443.350000,791,1
48558,24333,2049.098200,783,1
48559,24334,2071.419600,780,1
48562,24337,2181.562500,794,1
48564,24339,2181.562500,794,1
48565,24340,2049.098200,782,1
48566,24341,2181.562500,794,1
48567,24342,2181.562500,795,1
48570,24345,1000.437500,801,1
48571,24346,2181.562500,795,1
48572,24347,2049.098200,784,1
48575,24350,2049.098200,783,1
48576,24351,2049.098200,784,1
48578,24353,2181.562500,795,1
48579,24354,2181.562500,796,1
48580,24355,2049.098200,782,1
48581,24356,2071.419600,779,1
48583,24358,2181.562500,795,1
48584,24359,2181.562500,796,1
48585,24360,1000.437500,801,1
48586,24361,2071.419600,780,1
48589,24364,1000.437500,800,1
48590,24365,2071.419600,779,1
48591,24366,2049.098200,782,1
48592,24367,2071.419600,780,1
48593,24368,2049.098200,784,1
48594,24369,2049.098200,784,1
48595,24370,2181.562500,794,1
48596,24371,2181.562500,793,1
48597,24372,2071.419600,779,1
48598,24373,2071.419600,779,1
48599,24374,2181.562500,795,1
48600,24375,1000.437500,799,1
48601,24376,2049.098200,784,1
48602,24377,2071.419600,779,1
48603,24378,2071.419600,781,1
48604,24379,2071.419600,780,1
48605,24380,2049.098200,782,1
48606,24381,2443.350000,789,1
48607,24382,2181.562500,795,1
48608,24383,2049.098200,782,1
48609,24384,2071.419600,781,1
48610,24385,2049.098200,782,1
48611,24386,2049.098200,783,1
48612,24387,2071.419600,779,1
48613,24388,2181.562500,794,1
48614,24389,2181.562500,794,1
48615,24390,1000.437500,798,1
48616,24391,2181.562500,793,1
48617,24392,2181.562500,792,1
48619,24394,2443.350000,790,1
48620,24395,2049.098200,783,1
48621,24396,2049.098200,783,1
48622,24397,2071.419600,781,1
48623,24398,2071.419600,781,1
48624,24399,2049.098200,784,1
48627,24402,2049.098200,784,1
48628,24403,2071.419600,779,1
48629,24404,1000.437500,801,1
48630,24405,2049.098200,782,1
48631,24406,2181.562500,794,1
48632,24407,2181.562500,796,1
48634,24409,2049.098200,784,1
48635,24410,2049.098200,782,1
48639,24414,2049.098200,782,1
48640,24415,2071.419600,781,1
48641,24416,2071.419600,780,1
48642,24417,2181.562500,792,1
48644,24419,1000.437500,800,1
48645,24420,1000.437500,800,1
48646,24421,2443.350000,791,1
48647,24422,2071.419600,780,1
48648,24423,2071.419600,780,1
48650,24425,2181.562500,793,1
48651,24426,2181.562500,795,1
48652,24427,2443.350000,789,1
48653,24428,2049.098200,783,1
48654,24429,2181.562500,794,1
48655,24430,1000.437500,799,1
48657,24432,2181.562500,793,1
48658,24433,2071.419600,779,1
48659,24434,2049.098200,784,1
48660,24435,2071.419600,781,1
48662,24437,2443.350000,790,1
48663,24438,2049.098200,784,1
48664,24439,2071.419600,780,1
48666,24441,2049.098200,783,1
48667,24442,1000.437500,801,1
48668,24443,1000.437500,801,1
48670,24445,2181.562500,795,1
48671,24446,2049.098200,783,1
48672,24447,2181.562500,796,1
48673,24448,2049.098200,783,1
48675,24450,2181.562500,796,1
48676,24451,2443.350000,791,1
48677,24452,2049.098200,782,1
48678,24453,2049.098200,784,1
48679,24454,2071.419600,779,1
48681,24456,2071.419600,779,1
48682,24457,2071.419600,780,1
48683,24458,1000.437500,799,1
48684,24459,2181.562500,796,1
48685,24460,2443.350000,790,1
48686,24461,2181.562500,792,1
48687,24462,2071.419600,779,1
48688,24463,2181.562500,793,1
48689,24464,1000.437500,799,1
48690,24465,2049.098200,783,1
48692,24467,1000.437500,797,1
48693,24468,2443.350000,791,1
48694,24469,2049.098200,784,1
48695,24470,2049.098200,784,1
48696,24471,2443.350000,789,1
48697,24472,2181.562500,792,1
48698,24473,2049.098200,784,1
48699,24474,2049.098200,784,1
48700,24475,2049.098200,783,1
48701,24476,2049.098200,783,1
48702,24477,2181.562500,795,1
48703,24478,2443.350000,790,1
48704,24479,2443.350000,790,1
48705,24480,2181.562500,793,1
48706,24481,1000.437500,800,1
48708,24483,2181.562500,795,1
48709,24484,1000.437500,797,1
48710,24485,2071.419600,780,1
48714,24489,2181.562500,795,1
48715,24490,2181.562500,794,1
48716,24491,2181.562500,795,1
48717,24492,2071.419600,779,1
48718,24493,2071.419600,781,1
48719,24494,2443.350000,789,1
48720,24495,2181.562500,792,1
48721,24496,2443.350000,789,1
48722,24497,2443.350000,790,1
48723,24498,2443.350000,790,1
48725,24500,2181.562500,795,1
48726,24501,1000.437500,798,1
48727,24502,2049.098200,783,1
48728,24503,2071.419600,780,1
48730,24505,1943.982000,785,3
48730,24506,1295.988000,786,2
48730,24513,2485.703600,780,2
48731,24527,1409.382000,763,3
48731,24530,1879.176000,765,4
48731,24531,1879.176000,760,4
48734,24539,2485.703600,779,2
48734,24543,1943.982000,788,3
48734,24544,1295.988000,785,2
48734,24552,2458.917800,783,2
48734,24555,1943.982000,786,3
48735,24560,2348.970000,769,5
48735,24561,1200.525000,797,2
48735,24562,2348.970000,766,5
48735,24564,2617.875000,792,2
48735,24565,2932.020000,789,2
48735,24569,2348.970000,767,5
48735,24570,1409.382000,764,3
48735,24572,2348.970000,761,5
48735,24576,2348.970000,765,5
48735,24577,1800.787500,798,3
48735,24582,2348.970000,762,5
48735,24583,1308.937500,793,1
48735,24585,1800.787500,801,3
48738,24591,1409.382000,761,3
48739,24598,2458.917800,784,2
48739,24602,1295.988000,786,2
48739,24603,2485.703600,780,2
48739,24606,1295.988000,788,2
48739,24607,2591.976000,785,4
48740,24609,1409.382000,769,3
48740,24610,1879.176000,770,4
48740,24611,1879.176000,765,4
48740,24614,1879.176000,762,4
48740,24615,1409.382000,763,3
48740,24616,2348.970000,764,5
48740,24621,1800.787500,798,3
48740,24622,1800.787500,799,3
48740,24630,2932.020000,791,2
48740,24631,2617.875000,792,2
48741,24633,1409.382000,770,3
48741,24639,1622.263500,835,5
48741,24644,1879.176000,762,4
48741,24645,1409.382000,763,3
48741,24648,2401.050000,797,4
48744,24664,1488.545400,748,2
48744,24670,2458.917800,782,2
48745,24679,2208.436500,743,3
48745,24688,2458.917800,782,2
48746,24702,1295.988000,786,2
48748,24719,1229.458900,782,1
48749,24726,1409.382000,770,3
48750,24730,1200.525000,801,2
48750,24732,2818.764000,760,6
48750,24735,1011.660000,730,5
48750,24740,1409.382000,761,3
48750,24742,1409.382000,764,3
